request_url,title,created_at,display_status,described_state,user_name,user_url,public_body_name,public_body_url,public_body_tags,response_count
https://opramachine.com/request/opra_requests_15,OPRA Requests,2017-11-20T16:45:50.451-05:00,Delivery error,error_message,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Atlantic County Superintendent of Schools,https://opramachine.com/body/atlantic_county_superintendent_of_schools,AtlanticCounty county,1
https://opramachine.com/request/opra_requests_16,OPRA Requests,2017-11-20T16:47:04.579-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Atlantic County Utilities Authority,https://opramachine.com/body/acua,AtlanticCounty countyauth,2
https://opramachine.com/request/opra_requests_17,OPRA Requests,2017-11-20T16:48:02.593-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Brigantine City,https://opramachine.com/body/brigantine_city,AtlanticCounty municipal,2
https://opramachine.com/request/opra_requests_18,OPRA Requests,2017-11-20T16:49:18.113-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Buena Borough,https://opramachine.com/body/buena_borough,AtlanticCounty municipal,1
https://opramachine.com/request/opra_requests_19,OPRA Requests,2017-11-20T16:51:08.132-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Buena Vista Township,https://opramachine.com/body/buena_vista_township,AtlanticCounty municipal,2
https://opramachine.com/request/opra_requests_20,OPRA Requests,2017-11-20T16:52:13.939-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Casino Reinvestment Development Authority,https://opramachine.com/body/crda,AtlanticCounty stateauth,0
https://opramachine.com/request/opra_requests_21,OPRA Requests,2017-11-20T16:59:07.132-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Corbin City,https://opramachine.com/body/corbin_city,AtlanticCounty municipal,1
https://opramachine.com/request/opra_requests_22,OPRA Requests,2017-11-20T17:00:22.172-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Egg Harbor City,https://opramachine.com/body/egg_harbor_city,AtlanticCounty municipal,1
https://opramachine.com/request/opra_requests_23,OPRA Requests,2017-11-20T17:02:47.031-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Egg Harbor Township,https://opramachine.com/body/egg_harbor_township,AtlanticCounty municipal,8
https://opramachine.com/request/opra_requests_24,OPRA Requests,2017-11-20T17:03:55.220-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Estell Manor,https://opramachine.com/body/estell_manor,AtlanticCounty municipal,1
https://opramachine.com/request/opra_requests_25,OPRA Requests,2017-11-20T17:04:59.030-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Folsom Borough,https://opramachine.com/body/folsom_borough,AtlanticCounty municipal,1
https://opramachine.com/request/opra_requests_26,OPRA Requests,2017-11-20T17:06:53.962-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Galloway Township,https://opramachine.com/body/galloway_township,AtlanticCounty municipal,2
https://opramachine.com/request/opra_requests_27,OPRA Requests,2017-11-20T17:08:13.459-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Hamilton Township (Atlantic),https://opramachine.com/body/hamilton_township_atlantic,AtlanticCounty municipal,1
https://opramachine.com/request/opra_requests_28,OPRA Requests,2017-11-20T17:09:16.252-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Hamilton Township Police Department,https://opramachine.com/body/htpd,AtlanticCounty lawenforcement,2
https://opramachine.com/request/opra_requests_29,OPRA Requests,2017-11-20T17:10:20.973-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Linwoood City,https://opramachine.com/body/linwoood_city,AtlanticCounty municipal,2
https://opramachine.com/request/opra_requests_30,OPRA Requests,2017-11-20T17:11:30.312-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Longport Borough,https://opramachine.com/body/longport_borough,AtlanticCounty municipal,1
https://opramachine.com/request/opra_requests_31,OPRA Requests,2017-11-20T17:12:37.710-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Margate City,https://opramachine.com/body/margate_city,AtlanticCounty municipal,1
https://opramachine.com/request/opra_requests_32,OPRA Requests,2017-11-20T17:13:30.429-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Mullica Township,https://opramachine.com/body/mullica_township,AtlanticCounty municipal,1
https://opramachine.com/request/opra_requests_33,OPRA Requests,2017-11-20T17:14:27.864-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Northfield City,https://opramachine.com/body/northfield_city,AtlanticCounty municipal,2
https://opramachine.com/request/opra_requests_34,OPRA Requests,2017-11-20T17:15:30.564-05:00,Delivery error,error_message,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Pleasantville City,https://opramachine.com/body/pleasantville_city,AtlanticCounty municipal,1
https://opramachine.com/request/opra_requests_35,OPRA Requests,2017-11-20T17:16:40.237-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Port Republic City,https://opramachine.com/body/port_republic_city,AtlanticCounty municipal,2
https://opramachine.com/request/opra_requests_36,OPRA Requests,2017-11-20T17:17:45.699-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Somers Point City,https://opramachine.com/body/somers_point_city,AtlanticCounty municipal,1
https://opramachine.com/request/opra_requests_37,OPRA Requests,2017-11-20T17:18:43.716-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Town of Hammonton,https://opramachine.com/body/town_of_hammonton,AtlanticCounty municipal,2
https://opramachine.com/request/opra_requests_38,OPRA Requests,2017-11-20T17:19:51.493-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Ventnor City,https://opramachine.com/body/ventnor_city,AtlanticCounty municipal,1
https://opramachine.com/request/opra_requests_39,OPRA Requests,2017-11-20T17:20:57.885-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Weymouth Township,https://opramachine.com/body/weymouth_township,AtlanticCounty municipal,2
https://opramachine.com/request/opra_requests_40,OPRA Requests,2017-11-20T17:22:36.516-05:00,Delivery error,error_message,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Asbury Park Board of Education,https://opramachine.com/body/asbury_park_board_of_education,MonmouthCounty schoolboards,1
https://opramachine.com/request/opra_requests_41,OPRA Requests,2017-11-20T17:23:51.591-05:00,Withdrawn by the requester.,user_withdrawn,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Monmouth County,https://opramachine.com/body/monmouth_county,county MonmouthCounty,3
https://opramachine.com/request/opra_requests_42,OPRA Requests,2017-11-20T18:17:27.929-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Avalon Borough,https://opramachine.com/body/avalon_borough,CapeMayCounty municipal,1
https://opramachine.com/request/opra_requests_43,OPRA Requests,2017-11-20T18:18:27.508-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Cape May City,https://opramachine.com/body/cape_may_city,CapeMayCounty municipal,5
https://opramachine.com/request/opra_requests_44,OPRA Requests,2017-11-20T18:19:33.256-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Cape May County,https://opramachine.com/body/cape_may_county,CapeMayCounty county,1
https://opramachine.com/request/opra_requests_45,OPRA Requests,2017-11-20T18:20:32.624-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Cape May County Municipal Utilities Authority,https://opramachine.com/body/cmcmua,CapeMayCounty countyauth,1
https://opramachine.com/request/opra_requests_46,OPRA Requests,2017-11-20T18:21:37.273-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Cape May Point Borough,https://opramachine.com/body/cape_may_point_borough,CapeMayCounty municipal,1
https://opramachine.com/request/opra_requests_47,OPRA Requests,2017-11-20T18:22:36.507-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Dennis Township,https://opramachine.com/body/dennis_township,CapeMayCounty municipal,1
https://opramachine.com/request/opra_requests_48,OPRA Requests,2017-11-20T18:23:41.438-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Lower Township,https://opramachine.com/body/lower_township,CapeMayCounty municipal,1
https://opramachine.com/request/opra_requests_49,OPRA Requests,2017-11-20T18:24:47.718-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Middle Township,https://opramachine.com/body/middle_township,CapeMayCounty municipal,2
https://opramachine.com/request/opra_requests_50,OPRA Requests,2017-11-20T18:25:51.378-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,North Wildwood City,https://opramachine.com/body/north_wildwood_city,CapeMayCounty municipal,4
https://opramachine.com/request/opra_requests_51,OPRA Requests,2017-11-20T18:26:56.971-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Ocean City,https://opramachine.com/body/ocean_city,CapeMayCounty municipal,1
https://opramachine.com/request/opra_requests_52,OPRA Requests,2017-11-20T18:27:59.976-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Sea Isle City,https://opramachine.com/body/sea_isle_city,CapeMayCounty municipal,1
https://opramachine.com/request/opra_requests_53,OPRA Requests,2017-11-20T18:29:06.750-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Stone Harbor Borough,https://opramachine.com/body/stone_harbor_borough,CapeMayCounty municipal,1
https://opramachine.com/request/opra_requests_54,OPRA Requests,2017-11-20T18:30:10.291-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Upper Township,https://opramachine.com/body/upper_township,CapeMayCounty municipal,1
https://opramachine.com/request/opra_requests_55,OPRA Requests,2017-11-20T18:31:18.319-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,West Cape May Borough,https://opramachine.com/body/west_cape_may_borough,CapeMayCounty municipal,1
https://opramachine.com/request/opra_requests_56,OPRA Requests,2017-11-20T18:32:23.092-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,West Wildwood Borough,https://opramachine.com/body/west_wildwood_borough,CapeMayCounty municipal,1
https://opramachine.com/request/opra_requests_57,OPRA Requests,2017-11-20T18:33:34.999-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Wildwood Crest Borough,https://opramachine.com/body/wildwood_crest_borough,CapeMayCounty municipal,1
https://opramachine.com/request/opra_requests_58,OPRA Requests,2017-11-20T18:34:43.895-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Wildwood City,https://opramachine.com/body/wildwood_city,CapeMayCounty municipal,0
https://opramachine.com/request/opra_requests_59,OPRA Requests,2017-11-20T18:35:46.288-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Woodbine Borough,https://opramachine.com/body/woodbine_borough,CapeMayCounty municipal,0
https://opramachine.com/request/opra_requests_60,OPRA Requests,2017-11-20T18:37:49.911-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Burlington County Bridge Commission,https://opramachine.com/body/burlington_county_bridge_commission,BurlingtonCounty county,0
https://opramachine.com/request/opra_requests_61,OPRA Requests,2017-11-20T18:38:45.048-05:00,Partially successful.,partially_successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Camden County,https://opramachine.com/body/camden_county,CamdenCounty county,1
https://opramachine.com/request/opra_requests_62,OPRA Requests,2017-11-20T18:39:37.319-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Camden County Educational Services Commission,https://opramachine.com/body/camden_county_educational_services_commission,county,0
https://opramachine.com/request/opra_requests_63,OPRA Requests,2017-11-20T18:40:40.475-05:00,Delivery error,error_message,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Camden County Library System,https://opramachine.com/body/camden_county_library_system,CamdenCounty county,1
https://opramachine.com/request/opra_requests_64,OPRA Requests,2017-11-20T18:41:56.517-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Gloucester County,https://opramachine.com/body/gloucester_county,county GloucesterCounty,1
https://opramachine.com/request/opra_requests_65,OPRA Requests,2017-11-20T18:42:56.856-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Hunterdon County,https://opramachine.com/body/hunterdon_county,county HunterdonCounty,1
https://opramachine.com/request/opra_requests_66,OPRA Requests,2017-11-20T18:43:58.995-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Hunterdon County Prosecutor's Office,https://opramachine.com/body/hunterdon_county_prosecutors_office,county HunterdonCounty lawenforcement,1
https://opramachine.com/request/opra_requests_67,OPRA Requests,2017-11-20T18:45:03.947-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Middlesex County,https://opramachine.com/body/middlesex_county,county MiddlesexCounty,0
https://opramachine.com/request/name_of_and_documents_pertaining_2,"Name of, and documents pertaining to, other 3rd party electric supplier bids",2017-11-20T18:45:26.114-05:00,Successful.,successful,Anna Evans,https://opramachine.com/user/anna_evans,Hainesport Township,https://opramachine.com/body/hainesport_township,BurlingtonCounty municipal,3
https://opramachine.com/request/opra_requests_68,OPRA Requests,2017-11-20T18:46:14.423-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Monmouth County Park System,https://opramachine.com/body/monmouth_county_park_system,county MonmouthCounty,0
https://opramachine.com/request/opra_requests_69,OPRA Requests,2017-11-20T18:47:26.609-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Monmouth County Prosecutor's Office,https://opramachine.com/body/monmouth_county_prosecutors_office,county MonmouthCounty,1
https://opramachine.com/request/opra_requests_70,OPRA Requests,2017-11-20T18:48:24.406-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Monmouth County Regional Health Commission,https://opramachine.com/body/mcrhc,county MonmouthCounty,3
https://opramachine.com/request/opra_requests_71,OPRA Requests,2017-11-20T18:49:24.660-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Morris County Parks Commission,https://opramachine.com/body/morris_county_parks_commission,county MorrisCounty,0
https://opramachine.com/request/opra_requests_72,OPRA Requests,2017-11-20T18:50:38.270-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Monmouth County Sheriff's Office,https://opramachine.com/body/monmouth_county_sheriffs_office,county lawenforcement MonmouthCounty,2
https://opramachine.com/request/opra_requests_73,OPRA Requests,2017-11-20T18:52:03.271-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Morris County Prosecutor's Office,https://opramachine.com/body/mcpo,county lawenforcement MorrisCounty,1
https://opramachine.com/request/opra_requests_74,OPRA Requests,2017-11-20T18:53:09.318-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Morris County Sheriff's Office,https://opramachine.com/body/mcso,county enforcement law MorrisCounty,2
https://opramachine.com/request/opra_requests_75,OPRA Requests,2017-11-20T18:54:36.501-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Ocean County,https://opramachine.com/body/ocean_county,county OceanCounty,2
https://opramachine.com/request/opra_requests_76,OPRA Requests,2017-11-20T18:55:59.840-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Ocean County Clerk's Office,https://opramachine.com/body/ocean_county_clerks_office,county OceanCounty,1
https://opramachine.com/request/opra_requests_77,OPRA Requests,2017-11-20T18:57:05.534-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Ocean County Health Department,https://opramachine.com/body/ochd,county OceanCounty,2
https://opramachine.com/request/opra_requests_78,OPRA Requests,2017-11-20T18:58:03.576-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Ocean County Sheriff's Department,https://opramachine.com/body/ocean_county_sheriffs_department,county,2
https://opramachine.com/request/opra_requests_79,OPRA Requests,2017-11-20T18:59:15.726-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Ocean County Soil Conservation District,https://opramachine.com/body/ocean_county_soil_conservation_district,county OceanCounty,2
https://opramachine.com/request/opra_requests_80,OPRA Requests,2017-11-20T19:00:08.673-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Passaic County Sheriff's Office,https://opramachine.com/body/passaic_county_sheriffs_office,county lawenforcement PassaicCounty,0
https://opramachine.com/request/opra_requests_81,OPRA Requests,2017-11-20T19:01:40.236-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Somerset County,https://opramachine.com/body/somerset_county,county SomersetCounty,2
https://opramachine.com/request/opra_requests_82,OPRA Requests,2017-11-20T19:02:42.700-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Sussex County Prosecutor's Office,https://opramachine.com/body/scpo,county SussexCounty,2
https://opramachine.com/request/opra_requests_83,OPRA Requests,2017-11-20T19:03:51.925-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Sussex County Sheriff's Office,https://opramachine.com/body/sussex_county_sheriffs_office,county lawenforcement SussexCounty,1
https://opramachine.com/request/opra_requests_84,OPRA Requests,2017-11-20T19:04:54.041-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Union County,https://opramachine.com/body/union_county,county UnionCounty,3
https://opramachine.com/request/opra_requests_85,OPRA Requests,2017-11-20T19:06:12.003-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Union County Sheriff's Office,https://opramachine.com/body/union_county_sheriffs_office,county lawenforcement UnionCounty,3
https://opramachine.com/request/opra_requests_86,OPRA Requests,2017-11-20T19:07:35.091-05:00,Awaiting classification.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey State Police,https://opramachine.com/body/njsp,state,8
https://opramachine.com/request/opra_requests_87,OPRA Requests,2017-11-20T19:08:27.756-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Assembly Democratic Office,https://opramachine.com/body/assembly_democratic_office,legislative state,0
https://opramachine.com/request/opra_requests_88,OPRA Requests,2017-11-20T19:09:14.678-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,Assembly Republican Office,https://opramachine.com/body/assembly_republican_office,legislative state,0
https://opramachine.com/request/opra_requests_89,OPRA Requests,2017-11-20T19:10:15.968-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Attorney General's Office,https://opramachine.com/body/new_jersey_attorney_generals_office,lawenforcement state,1
https://opramachine.com/request/opra_requests_90,OPRA Requests,2017-11-20T19:11:59.410-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,"Local Unit Alignment, Reorganization and Consolidation Commission",https://opramachine.com/body/luarcc,state,0
https://opramachine.com/request/opra_requests_91,OPRA Requests,2017-11-20T19:12:52.848-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Board of Public Utilities,https://opramachine.com/body/bpu,state,2
https://opramachine.com/request/responses_to_internal_constructi,Responses to Internal construction-concerns google form,2017-11-20T19:13:41.757-05:00,Refused.,rejected,Jeff Epstein,https://opramachine.com/user/jeff_epstein,Pinelands Regional School District,https://opramachine.com/body/pinelands_regional_school_district,OceanCounty schoolboards,5
https://opramachine.com/request/opra_requests_92,OPRA Requests,2017-11-20T19:13:45.053-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Casino Control Commission,https://opramachine.com/body/new_jersey_casino_control_commission,state,1
https://opramachine.com/request/opra_requests_93,OPRA Requests,2017-11-20T19:14:38.077-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Department of Banking and Insurance,https://opramachine.com/body/dobi,state,1
https://opramachine.com/request/opra_requests_94,OPRA Requests,2017-11-20T19:15:28.264-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,"New Jersey Department of Community Affairs, Division of Fire Safety",https://opramachine.com/body/new_jersey_department_of_community_affairs_division_of_fire_safety,state,2
https://opramachine.com/request/opra_requests_95,OPRA Requests,2017-11-20T19:16:20.739-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,"New Jersey Department of Community Affairs, Division of Housing and Community Resources",https://opramachine.com/body/new_jersey_department_of_community_affairs_division_of_housing_and_community_resources,state,3
https://opramachine.com/request/opra_requests_96,OPRA Requests,2017-11-20T19:17:24.669-05:00,Awaiting classification.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,"New Jersey Department of Community Affairs, Division of Local Government Services",https://opramachine.com/body/dlgs,state,4
https://opramachine.com/request/opra_requests_97,OPRA Requests,2017-11-20T19:18:34.621-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,"New Jersey Department of Community Affairs, Division of Sandy Recovery",https://opramachine.com/body/new_jersey_department_of_community_affairs_division_of_sandy_recovery,state,1
https://opramachine.com/request/opra_requests_98,OPRA Requests,2017-11-20T19:19:28.695-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,"New Jersey Department of Community Affairs, Office of Ethics",https://opramachine.com/body/new_jersey_department_of_community_affairs_office_of_ethics,state,0
https://opramachine.com/request/opra_requests_99,OPRA Requests,2017-11-20T19:20:27.571-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Department of Corrections,https://opramachine.com/body/njdoc,lawenforcement state,2
https://opramachine.com/request/opra_requests_100,OPRA Requests,2017-11-20T19:21:20.636-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Department of Education,https://opramachine.com/body/nj_doe,state,2
https://opramachine.com/request/opra_requests_101,OPRA Requests,2017-11-20T19:22:21.810-05:00,Withdrawn by the requester.,user_withdrawn,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Department of Environmental Protection,https://opramachine.com/body/nj_dep,state,3
https://opramachine.com/request/opra_requests_102,OPRA Requests,2017-11-20T19:23:25.904-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Department of Labor Board of Review,https://opramachine.com/body/board_of_review,state,0
https://opramachine.com/request/opra_requests_103,OPRA Requests,2017-11-20T19:24:23.595-05:00,Information not held.,not_held,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,"New Jersey Department of Labor, Commissioner's Office",https://opramachine.com/body/new_jersey_department_of_labor_commissioners_office,state,3
https://opramachine.com/request/opra_requests_104,OPRA Requests,2017-11-20T19:25:34.393-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,"New Jersey Department of Labor, Division of Workers Compensation",https://opramachine.com/body/new_jersey_department_of_labor_division_of_workers_compensation,state,1
https://opramachine.com/request/opra_requests_105,OPRA Requests,2017-11-20T19:26:34.853-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Department of State,https://opramachine.com/body/new_jersey_department_of_state,state,4
https://opramachine.com/request/opra_requests_106,OPRA Requests,2017-11-20T19:27:26.262-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Department of the Treasury,https://opramachine.com/body/new_jersey_department_of_the_treasury,state,5
https://opramachine.com/request/opra_requests_107,OPRA Requests,2017-11-20T19:28:21.870-05:00,Refused.,rejected,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Division of Alcoholic Beverage Control,https://opramachine.com/body/new_jersey_division_of_alcoholic_beverage_control,state,1
https://opramachine.com/request/opra_requests_108,OPRA Requests,2017-11-20T19:29:12.086-05:00,Partially successful.,partially_successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Division of Children & Families,https://opramachine.com/body/nj_dcf,state,1
https://opramachine.com/request/opra_requests_109,OPRA Requests,2017-11-20T19:30:19.103-05:00,Refused.,rejected,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Division of Consumer Affairs,https://opramachine.com/body/new_jersey_division_of_consumer_affairs,state,1
https://opramachine.com/request/opra_requests_110,OPRA Requests,2017-11-20T19:31:20.666-05:00,Refused.,rejected,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Division of Criminal Justice,https://opramachine.com/body/dcj,state,1
https://opramachine.com/request/opra_requests_111,OPRA Requests,2017-11-20T19:32:25.184-05:00,Refused.,rejected,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Division of Gaming Enforcement,https://opramachine.com/body/dge,state,1
https://opramachine.com/request/opra_requests_112,OPRA Requests,2017-11-20T19:33:25.346-05:00,Refused.,rejected,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Division of Law,https://opramachine.com/body/new_jersey_division_of_law,state,1
https://opramachine.com/request/opra_requests_113,OPRA Requests,2017-11-20T19:34:32.311-05:00,Long overdue.,waiting_response,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Election Law Enforcement Commission,https://opramachine.com/body/nj_elec,state,0
https://opramachine.com/request/opra_requests_114,OPRA Requests,2017-11-20T19:35:52.137-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Government Records Council,https://opramachine.com/body/grc,state,1
https://opramachine.com/request/opra_requests_115,OPRA Requests,2017-11-20T19:36:52.754-05:00,Information not held.,not_held,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Historic Trust,https://opramachine.com/body/new_jersey_historic_trust,state,1
https://opramachine.com/request/opra_requests_116,OPRA Requests,2017-11-20T19:37:53.435-05:00,Successful.,successful,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Housing & Mortgage Finance Agency,https://opramachine.com/body/hmfa,state,1
https://opramachine.com/request/opra_requests_117,OPRA Requests,2017-11-20T19:38:53.204-05:00,Refused.,rejected,ASK NJ Media Co.,https://opramachine.com/user/ask_nj_media_co,New Jersey Juvenile Justice Commission,https://opramachine.com/body/jjc,state,1
